"lat","lon","height","name"
40.5959420057576,-105.140308667576,0.908727272727273,"Wellhead_West"
40.5956503427778,-105.140276762778,1.68433333333333,"Separator_West"
40.595796202,-105.13986732,5.047,"Tanks"
40.5956425222727,-105.139408423182,1.011,"Wellhead_East"
40.5959243563636,-105.139390854545,1.23991666666667,"Separator_East"
